,tag,distance,freq,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
7,mommingsohard,0.295336,7.498316,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
8,realmomlife,0.300399,9.046291,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
9,momlifebelike,0.304902,10.680677,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
10,reallifemom,0.306612,7.79111,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
11,mommoments,0.312231,8.230577,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
12,momminainteasy,0.319259,9.376024,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
13,momsohard,0.319924,8.528133,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
14,momof3kids,0.322065,7.382124,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
15,momtruths,0.324731,8.24144,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
16,funnymom,0.327072,9.220588,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
17,momsofinsta,0.335545,9.814219,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
18,momoflittles,0.338753,7.81843,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
19,funnymoms,0.338865,8.859363,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
20,hotmessmoms,0.343587,6.224558,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
21,momoftwokids,0.344169,7.522941,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
22,hotmessmom,0.345931,8.149313,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
23,momlifestruggles,0.34797,6.733402,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
24,momtruth,0.349913,9.285541,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
25,momlifebalance,0.350357,8.242493,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
26,thatmomlife,0.351599,8.604288,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
27,christmaswithkids,0.360775,7.961719,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
28,momreels,0.362005,9.465138,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
29,momhumor,0.364217,9.357984,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1663087018
0,momofthreekids,0.266511,7.132498,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
1,momlifekeepingitreal,0.266726,8.07496,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
2,momlifeunfiltered,0.26842,9.026778,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
3,momlifebestlife,0.279328,8.986447,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
4,mommingainteasy,0.281783,8.178639,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
5,momlifeunplugged,0.291346,7.314553,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
6,momlifehacks,0.293846,8.248791,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
7,mommingsohard,0.295336,7.498316,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
8,realmomlife,0.300399,9.046291,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
9,momlifebelike,0.304902,10.680677,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
10,reallifemom,0.306612,7.79111,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
11,mommoments,0.312231,8.230577,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
12,momminainteasy,0.319259,9.376024,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
13,momsohard,0.319924,8.528133,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
14,momof3kids,0.322065,7.382124,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
15,momtruths,0.324731,8.24144,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
16,funnymom,0.327072,9.220588,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
17,momsofinsta,0.335545,9.814219,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
18,momoflittles,0.338753,7.81843,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
19,funnymoms,0.338865,8.859363,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
20,hotmessmoms,0.343587,6.224558,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
21,momoftwokids,0.344169,7.522941,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
22,hotmessmom,0.345931,8.149313,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
23,momlifestruggles,0.34797,6.733402,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
24,momtruth,0.349913,9.285541,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
25,momlifebalance,0.350357,8.242493,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
26,thatmomlife,0.351599,8.604288,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
27,christmaswithkids,0.360775,7.961719,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
28,momreels,0.362005,9.465138,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
29,momhumor,0.364217,9.357984,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Tara.dye,1664431484
0,adoreme,0.241324,8.295798,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
1,giftedproduct,0.348273,7.635304,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
2,splendies,0.351399,6.583409,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
3,giftedcollab,0.361738,6.666957,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
4,bootaybag,0.370165,7.506592,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
5,gifted,0.370476,12.147384,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
6,giftedby,0.400893,9.072112,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
7,abbyandfinn,0.415397,6.345636,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
8,kindlygifted,0.421174,6.651572,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
9,everlastingcomfort,0.427293,7.436617,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
10,sponsoredpost,0.430216,9.048997,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
11,lingerieaddict,0.433002,9.819508,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
12,lingerielove,0.435009,9.465835,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
13,toyreviewer,0.437581,6.891626,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
14,plussizelingerie,0.441206,8.588397,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
15,lacelingerie,0.446287,8.828641,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
16,paidpartnership,0.446627,9.608848,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
17,womensunderwear,0.446709,6.338594,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
18,prproduct,0.447097,7.698029,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
19,periodpanties,0.448278,7.477604,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
20,mythirdlove,0.45135,7.711997,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
21,lingerieset,0.452375,8.055475,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
22,underwearset,0.453518,6.883463,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
23,lingerieplussize,0.45374,8.697513,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
24,cozyearth,0.454558,6.777647,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
25,knix,0.457132,6.517671,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
26,thirdlove,0.461284,7.021084,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
27,thirdlovepartner,0.464096,8.233238,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
28,hoorayheroes,0.464906,6.625392,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
29,playfulpromises,0.465194,6.946976,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
0,adoreme,0.241324,8.295798,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
1,giftedproduct,0.348273,7.635304,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
2,splendies,0.351399,6.583409,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
3,giftedcollab,0.361738,6.666957,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
4,bootaybag,0.370165,7.506592,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
5,gifted,0.370476,12.147384,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
6,giftedby,0.400893,9.072112,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
7,abbyandfinn,0.415397,6.345636,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
8,kindlygifted,0.421174,6.651572,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
9,everlastingcomfort,0.427293,7.436617,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
10,sponsoredpost,0.430216,9.048997,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
11,lingerieaddict,0.433002,9.819508,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
12,lingerielove,0.435009,9.465835,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
13,toyreviewer,0.437581,6.891626,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
14,plussizelingerie,0.441206,8.588397,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
15,lacelingerie,0.446287,8.828641,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
16,paidpartnership,0.446627,9.608848,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
17,womensunderwear,0.446709,6.338594,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
18,prproduct,0.447097,7.698029,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
19,periodpanties,0.448278,7.477604,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
20,mythirdlove,0.45135,7.711997,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
21,lingerieset,0.452375,8.055475,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
22,underwearset,0.453518,6.883463,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
23,lingerieplussize,0.45374,8.697513,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
24,cozyearth,0.454558,6.777647,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
25,knix,0.457132,6.517671,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
26,thirdlove,0.461284,7.021084,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
27,thirdlovepartner,0.464096,8.233238,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
28,hoorayheroes,0.464906,6.625392,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
29,playfulpromises,0.465194,6.946976,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
0,adoreme,0.241324,8.295798,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
1,giftedproduct,0.348273,7.635304,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
2,splendies,0.351399,6.583409,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
3,giftedcollab,0.361738,6.666957,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
4,bootaybag,0.370165,7.506592,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
5,gifted,0.370476,12.147384,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
6,giftedby,0.400893,9.072112,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
7,abbyandfinn,0.415397,6.345636,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
8,kindlygifted,0.421174,6.651572,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
9,everlastingcomfort,0.427293,7.436617,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
10,sponsoredpost,0.430216,9.048997,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
11,lingerieaddict,0.433002,9.819508,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
12,lingerielove,0.435009,9.465835,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
13,toyreviewer,0.437581,6.891626,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
14,plussizelingerie,0.441206,8.588397,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
15,lacelingerie,0.446287,8.828641,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
16,paidpartnership,0.446627,9.608848,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
17,womensunderwear,0.446709,6.338594,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
18,prproduct,0.447097,7.698029,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
19,periodpanties,0.448278,7.477604,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
20,mythirdlove,0.45135,7.711997,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
21,lingerieset,0.452375,8.055475,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
22,underwearset,0.453518,6.883463,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
23,lingerieplussize,0.45374,8.697513,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
24,cozyearth,0.454558,6.777647,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
25,knix,0.457132,6.517671,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
26,thirdlove,0.461284,7.021084,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
27,thirdlovepartner,0.464096,8.233238,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
28,hoorayheroes,0.464906,6.625392,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
29,playfulpromises,0.465194,6.946976,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
0,toddlerfashionista,0.260978,8.336151,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
1,toddlerstyles,0.269768,7.424762,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
2,brandrepkids,0.281009,8.600983,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
3,toddlersofinsta,0.283529,8.608495,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
4,toddlerstyle,0.284909,9.856186,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
5,toddlersofig,0.285571,8.959697,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
6,toddlerfashions,0.287241,6.846943,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
7,toddlerinfluencer,0.291809,7.447168,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
8,toddlerlifestyle,0.29379,8.453827,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
9,toddlerofig,0.300908,6.795706,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
10,toddleroutfits,0.305029,6.979145,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
11,toddlergirls,0.307576,7.032624,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
12,toddlerofinstagram,0.308118,8.307706,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
13,littlestockingco,0.308544,6.269096,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
14,smallshoplover,0.309095,6.238325,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
15,smallshopsupporter,0.309817,8.372167,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
16,ootdtoddler,0.313924,6.776507,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
17,toddlerbrandrep,0.315451,6.200509,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
18,toddlerswithstyle,0.316022,7.280008,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
19,smallshoprep,0.317742,6.583409,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
20,toddlerfashion,0.317905,10.878651,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
21,toddlerfallfashion,0.321561,6.104793,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
22,brandreplife,0.325733,7.682943,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
23,toddleraccessories,0.329042,6.909753,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
24,toddlergirl,0.32917,8.760139,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
25,toddlergirlstyle,0.330769,6.783325,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
26,toddlergirlfashion,0.333513,8.057061,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
27,toddlerrep,0.334983,6.259581,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
28,littlegirlstyle,0.338344,6.725034,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
29,smallshoplove,0.340526,9.298626,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
0,toddlerfashionista,0.260978,8.336151,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
1,toddlerstyles,0.269768,7.424762,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
2,brandrepkids,0.281009,8.600983,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
3,toddlersofinsta,0.283529,8.608495,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
4,toddlerstyle,0.284909,9.856186,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
5,toddlersofig,0.285571,8.959697,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
6,toddlerfashions,0.287241,6.846943,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
7,toddlerinfluencer,0.291809,7.447168,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
8,toddlerlifestyle,0.29379,8.453827,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
9,toddlerofig,0.300908,6.795706,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
10,toddleroutfits,0.305029,6.979145,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
11,toddlergirls,0.307576,7.032624,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
12,toddlerofinstagram,0.308118,8.307706,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
13,littlestockingco,0.308544,6.269096,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
14,smallshoplover,0.309095,6.238325,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
15,smallshopsupporter,0.309817,8.372167,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
16,ootdtoddler,0.313924,6.776507,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
17,toddlerbrandrep,0.315451,6.200509,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
18,toddlerswithstyle,0.316022,7.280008,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
19,smallshoprep,0.317742,6.583409,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
20,toddlerfashion,0.317905,10.878651,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
21,toddlerfallfashion,0.321561,6.104793,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
22,brandreplife,0.325733,7.682943,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
23,toddleraccessories,0.329042,6.909753,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
24,toddlergirl,0.32917,8.760139,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
