,max,total,min,median,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
11,0.810119,212591,0.7993,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
12,0.820484,199335,0.810119,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
13,0.8306,187574,0.820484,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
14,0.840819,177209,0.8306,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
15,0.851429,167840,0.840819,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
16,0.862928,159468,0.851429,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
17,0.876183,151893,0.862928,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
18,0.894064,145016,0.876183,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
19,,138647,0.894064,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1664431468
0,0.275883,797342,,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
1,0.466236,637874,0.275883,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
2,0.5916,531528,0.466236,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
3,0.6557,455581,0.5916,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
4,0.694533,398671,0.6557,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
5,0.721767,354418,0.694533,True,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
6,0.742865,318937,0.721767,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
7,0.7601,289933,0.742865,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
8,0.7748,265814,0.7601,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
9,0.787663,245382,0.7748,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
10,0.7993,227840,0.787663,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
11,0.810119,212591,0.7993,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
12,0.820484,199335,0.810119,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
13,0.8306,187574,0.820484,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
14,0.840819,177209,0.8306,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
15,0.851429,167840,0.840819,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
16,0.862928,159468,0.851429,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
17,0.876183,151893,0.862928,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
18,0.894064,145016,0.876183,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
19,,138647,0.894064,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662974796
0,0.2782,790066,,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
1,0.470091,632053,0.2782,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
2,0.594458,526678,0.470091,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
3,0.657989,451424,0.594458,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
4,0.696505,395033,0.657989,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
5,0.7236,351184,0.696505,True,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
6,0.7446,316026,0.7236,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
7,0.76177,287288,0.7446,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
8,0.7763,263388,0.76177,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
9,0.789106,243143,0.7763,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
10,0.8007,225761,0.789106,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
11,0.811491,210651,0.8007,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
12,0.821759,197516,0.811491,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
13,0.831879,185863,0.821759,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
14,0.842047,175592,0.831879,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
15,0.8526,166309,0.842047,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
16,0.864082,158013,0.8526,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
17,0.8773,150507,0.864082,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
18,0.895221,143693,0.8773,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
19,,137382,0.895221,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,its.sage.thyme,1662645368
0,0.275883,797342,,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
1,0.466236,637874,0.275883,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
2,0.5916,531528,0.466236,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
3,0.6557,455581,0.5916,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
4,0.694533,398671,0.6557,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
5,0.721767,354418,0.694533,True,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
6,0.742865,318937,0.721767,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
7,0.7601,289933,0.742865,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
8,0.7748,265814,0.7601,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
9,0.787663,245382,0.7748,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
10,0.7993,227840,0.787663,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
11,0.810119,212591,0.7993,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
12,0.820484,199335,0.810119,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
13,0.8306,187574,0.820484,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
14,0.840819,177209,0.8306,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
15,0.851429,167840,0.840819,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
16,0.862928,159468,0.851429,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
17,0.876183,151893,0.862928,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
18,0.894064,145016,0.876183,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
19,,138647,0.894064,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1664431487
0,0.275883,797342,,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
1,0.466236,637874,0.275883,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
2,0.5916,531528,0.466236,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
3,0.6557,455581,0.5916,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
4,0.694533,398671,0.6557,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
5,0.721767,354418,0.694533,True,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
6,0.742865,318937,0.721767,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
7,0.7601,289933,0.742865,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
8,0.7748,265814,0.7601,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
9,0.787663,245382,0.7748,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
10,0.7993,227840,0.787663,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
11,0.810119,212591,0.7993,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
12,0.820484,199335,0.810119,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
13,0.8306,187574,0.820484,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
14,0.840819,177209,0.8306,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
15,0.851429,167840,0.840819,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
16,0.862928,159468,0.851429,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
17,0.876183,151893,0.862928,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
18,0.894064,145016,0.876183,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
19,,138647,0.894064,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Adalynandmommy,1663087024
0,0.3169,88242,,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
1,0.516029,70593,0.3169,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
2,0.6071,58824,0.516029,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
3,0.6576,50419,0.6071,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
4,0.6917,44121,0.6576,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
5,0.7168,39223,0.6917,True,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
6,0.7366,35296,0.7168,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
7,0.752959,32087,0.7366,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
8,0.7669,29417,0.752959,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
9,0.7791,27156,0.7669,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
10,0.7903,25215,0.7791,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
11,0.8006,23527,0.7903,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
12,0.81063,22060,0.8006,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
13,0.8206,20759,0.81063,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
14,0.8305,19611,0.8206,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
15,0.8411,18575,0.8305,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
16,0.8527,17648,0.8411,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
17,0.866142,16810,0.8527,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
18,0.884461,16049,0.866142,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
19,,15352,0.884461,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1664431489
0,0.3169,88242,,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
1,0.516029,70593,0.3169,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
2,0.6071,58824,0.516029,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
3,0.6576,50419,0.6071,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
4,0.6917,44121,0.6576,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
5,0.7168,39223,0.6917,True,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
6,0.7366,35296,0.7168,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
7,0.752959,32087,0.7366,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
8,0.7669,29417,0.752959,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
9,0.7791,27156,0.7669,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
10,0.7903,25215,0.7791,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
11,0.8006,23527,0.7903,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
12,0.81063,22060,0.8006,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
13,0.8206,20759,0.81063,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
14,0.8305,19611,0.8206,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
15,0.8411,18575,0.8305,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
16,0.8527,17648,0.8411,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
17,0.866142,16810,0.8527,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
18,0.884461,16049,0.866142,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
19,,15352,0.884461,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,themhoffers,1663087071
0,0.362,71540,,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
1,0.5484,57232,0.362,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
2,0.6265,47690,0.5484,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
3,0.6714,40876,0.6265,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
4,0.7027,35770,0.6714,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
5,0.726,31799,0.7027,True,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
6,0.7445,28616,0.726,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
7,0.7596,26014,0.7445,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
8,0.7725,23849,0.7596,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
9,0.7838,22016,0.7725,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
10,0.7942,20442,0.7838,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
11,0.804,19074,0.7942,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
12,0.8134,17885,0.804,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
13,0.8226,16829,0.8134,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
14,0.832,15899,0.8226,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
15,0.8418,15059,0.832,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
16,0.8524,14308,0.8418,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
17,0.8652,13628,0.8524,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
18,0.8826,13011,0.8652,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
19,,12451,0.8826,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1663087087
0,0.362,71540,,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
1,0.5484,57232,0.362,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
2,0.6265,47690,0.5484,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
3,0.6714,40876,0.6265,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
4,0.7027,35770,0.6714,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
5,0.726,31799,0.7027,True,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
6,0.7445,28616,0.726,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
7,0.7596,26014,0.7445,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
8,0.7725,23849,0.7596,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
9,0.7838,22016,0.7725,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
10,0.7942,20442,0.7838,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
11,0.804,19074,0.7942,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
12,0.8134,17885,0.804,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
13,0.8226,16829,0.8134,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
14,0.832,15899,0.8226,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
15,0.8418,15059,0.832,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
16,0.8524,14308,0.8418,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
17,0.8652,13628,0.8524,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
18,0.8826,13011,0.8652,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
19,,12451,0.8826,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,Shawnteltheprototype,1664431999
0,0.3169,88242,,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1664431625
1,0.516029,70593,0.3169,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1664431625
2,0.6071,58824,0.516029,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1664431625
3,0.6576,50419,0.6071,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1664431625
4,0.6917,44121,0.6576,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1664431625
5,0.7168,39223,0.6917,True,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1664431625
6,0.7366,35296,0.7168,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1664431625
7,0.752959,32087,0.7366,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1664431625
8,0.7669,29417,0.752959,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1664431625
9,0.7791,27156,0.7669,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1664431625
10,0.7903,25215,0.7791,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1664431625
11,0.8006,23527,0.7903,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1664431625
12,0.81063,22060,0.8006,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1664431625
13,0.8206,20759,0.81063,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1664431625
14,0.8305,19611,0.8206,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1664431625
15,0.8411,18575,0.8305,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1664431625
16,0.8527,17648,0.8411,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1664431625
17,0.866142,16810,0.8527,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1664431625
18,0.884461,16049,0.866142,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1664431625
19,,15352,0.884461,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1664431625
0,0.3193,86595,,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
1,0.5171,69276,0.3193,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
2,0.607777,57727,0.5171,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
3,0.6583,49478,0.607777,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
4,0.6923,43297,0.6583,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
5,0.7174,38491,0.6923,True,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
6,0.7372,34638,0.7174,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
7,0.7535,31488,0.7372,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
8,0.7674,28868,0.7535,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
9,0.7797,26649,0.7674,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
10,0.7907,24744,0.7797,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
11,0.8012,23088,0.7907,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
12,0.8113,21648,0.8012,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
13,0.821159,20371,0.8113,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
14,0.8311,19245,0.821159,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
15,0.8417,18228,0.8311,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
16,0.85324,17319,0.8417,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
17,0.8667,16496,0.85324,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
18,0.885207,15749,0.8667,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
19,,15070,0.885207,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662646169
0,0.3169,88242,,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
1,0.516029,70593,0.3169,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
2,0.6071,58824,0.516029,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
3,0.6576,50419,0.6071,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
4,0.6917,44121,0.6576,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
5,0.7168,39223,0.6917,True,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
6,0.7366,35296,0.7168,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
7,0.752959,32087,0.7366,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
8,0.7669,29417,0.752959,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
9,0.7791,27156,0.7669,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
10,0.7903,25215,0.7791,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
11,0.8006,23527,0.7903,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
12,0.81063,22060,0.8006,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
13,0.8206,20759,0.81063,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
14,0.8305,19611,0.8206,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
15,0.8411,18575,0.8305,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
16,0.8527,17648,0.8411,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
17,0.866142,16810,0.8527,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
18,0.884461,16049,0.866142,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
19,,15352,0.884461,,2022-10-21 11:05:17.701729,Kozy Couch,kozycouch,bria.snyder,1662974858
