,code,weight,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
75,real,0.701552,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1664431864
76,mass_followers,0.11928,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1662974792
77,suspicious,0.072523,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1662974792
78,influencers,0.106645,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1662974792
79,real,0.701552,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1662974792
80,mass_followers,0.11928,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1662645663
81,suspicious,0.072523,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1662645663
82,influencers,0.106645,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1662645663
83,real,0.701552,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,satisfylagoon,1662645663
84,mass_followers,0.237039,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1662974735
85,suspicious,0.071301,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1662974735
86,influencers,0.181723,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1662974735
87,real,0.509938,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1662974735
88,mass_followers,0.236328,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1662645893
89,suspicious,0.073681,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1662645893
90,influencers,0.183939,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1662645893
91,real,0.506052,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1662645893
92,mass_followers,0.237129,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1664431616
93,suspicious,0.071771,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1664431616
94,influencers,0.182485,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1664431616
95,real,0.508615,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,aryyzona,1664431616
96,mass_followers,0.267933,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,avaireland729,1662974791
97,suspicious,0.194369,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,avaireland729,1662974791
98,influencers,0.041265,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,avaireland729,1662974791
99,real,0.496433,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,avaireland729,1662974791
100,mass_followers,0.267933,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,avaireland729,1664431764
101,suspicious,0.194466,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,avaireland729,1664431764
102,influencers,0.041169,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,avaireland729,1664431764
103,real,0.496433,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,avaireland729,1664431764
0,mass_followers,0.267933,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,avaireland729,1662645672
1,suspicious,0.194369,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,avaireland729,1662645672
2,influencers,0.041265,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,avaireland729,1662645672
3,real,0.496433,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,avaireland729,1662645672
0,mass_followers,0.1959,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
1,suspicious,0.0695,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
2,influencers,0.1237,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
3,real,0.6109,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
4,mass_followers,0.1959,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
5,suspicious,0.0695,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
6,influencers,0.1237,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
7,real,0.6109,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
8,mass_followers,0.1959,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1664432388
9,suspicious,0.0695,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1664432388
10,influencers,0.1237,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1664432388
11,real,0.6109,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1664432388
12,mass_followers,0.4385,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662974754
13,suspicious,0.0275,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662974754
14,influencers,0.3925,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662974754
15,real,0.1415,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662974754
16,mass_followers,0.4388,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662646397
17,suspicious,0.0275,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662646397
18,influencers,0.392,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662646397
19,real,0.1417,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662646397
20,mass_followers,0.4384,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1664431454
21,suspicious,0.0275,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1664431454
22,influencers,0.3924,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1664431454
23,real,0.1417,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1664431454
24,mass_followers,0.2446,2022-10-21 11:05:17.701729,Necklow,necklowco,unlimitedleezy,1662974768
25,suspicious,0.2021,2022-10-21 11:05:17.701729,Necklow,necklowco,unlimitedleezy,1662974768
26,influencers,0.2148,2022-10-21 11:05:17.701729,Necklow,necklowco,unlimitedleezy,1662974768
27,real,0.3385,2022-10-21 11:05:17.701729,Necklow,necklowco,unlimitedleezy,1662974768
28,mass_followers,0.2446,2022-10-21 11:05:17.701729,Necklow,necklowco,unlimitedleezy,1664431815
29,suspicious,0.2022,2022-10-21 11:05:17.701729,Necklow,necklowco,unlimitedleezy,1664431815
30,influencers,0.2147,2022-10-21 11:05:17.701729,Necklow,necklowco,unlimitedleezy,1664431815
31,real,0.3385,2022-10-21 11:05:17.701729,Necklow,necklowco,unlimitedleezy,1664431815
32,mass_followers,0.2446,2022-10-21 11:05:17.701729,Necklow,necklowco,unlimitedleezy,1662645927
33,suspicious,0.202,2022-10-21 11:05:17.701729,Necklow,necklowco,unlimitedleezy,1662645927
34,influencers,0.2149,2022-10-21 11:05:17.701729,Necklow,necklowco,unlimitedleezy,1662645927
35,real,0.3385,2022-10-21 11:05:17.701729,Necklow,necklowco,unlimitedleezy,1662645927
36,mass_followers,0.293304,2022-10-21 11:05:17.701729,Necklow,necklowco,sonabonds,1664431668
37,suspicious,0.050913,2022-10-21 11:05:17.701729,Necklow,necklowco,sonabonds,1664431668
38,influencers,0.278085,2022-10-21 11:05:17.701729,Necklow,necklowco,sonabonds,1664431668
39,real,0.377698,2022-10-21 11:05:17.701729,Necklow,necklowco,sonabonds,1664431668
40,mass_followers,0.293581,2022-10-21 11:05:17.701729,Necklow,necklowco,sonabonds,1662974763
41,suspicious,0.050913,2022-10-21 11:05:17.701729,Necklow,necklowco,sonabonds,1662974763
42,influencers,0.277809,2022-10-21 11:05:17.701729,Necklow,necklowco,sonabonds,1662974763
43,real,0.377698,2022-10-21 11:05:17.701729,Necklow,necklowco,sonabonds,1662974763
44,mass_followers,0.293304,2022-10-21 11:05:17.701729,Necklow,necklowco,sonabonds,1662646268
45,suspicious,0.050636,2022-10-21 11:05:17.701729,Necklow,necklowco,sonabonds,1662646268
46,influencers,0.278362,2022-10-21 11:05:17.701729,Necklow,necklowco,sonabonds,1662646268
47,real,0.377698,2022-10-21 11:05:17.701729,Necklow,necklowco,sonabonds,1662646268
48,mass_followers,0.088809,2022-10-21 11:05:17.701729,Necklow,necklowco,patrianasonia,1662646339
49,suspicious,0.14535,2022-10-21 11:05:17.701729,Necklow,necklowco,patrianasonia,1662646339
50,influencers,0.11162,2022-10-21 11:05:17.701729,Necklow,necklowco,patrianasonia,1662646339
51,real,0.654221,2022-10-21 11:05:17.701729,Necklow,necklowco,patrianasonia,1662646339
52,mass_followers,0.088809,2022-10-21 11:05:17.701729,Necklow,necklowco,patrianasonia,1664431880
53,suspicious,0.145447,2022-10-21 11:05:17.701729,Necklow,necklowco,patrianasonia,1664431880
54,influencers,0.111523,2022-10-21 11:05:17.701729,Necklow,necklowco,patrianasonia,1664431880
55,real,0.654221,2022-10-21 11:05:17.701729,Necklow,necklowco,patrianasonia,1664431880
56,mass_followers,0.088809,2022-10-21 11:05:17.701729,Necklow,necklowco,patrianasonia,1662974824
57,suspicious,0.14535,2022-10-21 11:05:17.701729,Necklow,necklowco,patrianasonia,1662974824
58,influencers,0.11162,2022-10-21 11:05:17.701729,Necklow,necklowco,patrianasonia,1662974824
59,real,0.654221,2022-10-21 11:05:17.701729,Necklow,necklowco,patrianasonia,1662974824
60,mass_followers,0.2629,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662645841
61,suspicious,0.115,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662645841
62,influencers,0.165,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662645841
63,real,0.4571,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662645841
64,mass_followers,0.263,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1664431677
65,suspicious,0.1152,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1664431677
66,influencers,0.1648,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1664431677
67,real,0.457,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1664431677
68,mass_followers,0.2628,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662974792
69,suspicious,0.1151,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662974792
70,influencers,0.165,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662974792
71,real,0.4571,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662974792
72,mass_followers,0.071583,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
73,suspicious,0.182498,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
74,influencers,0.079056,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
75,real,0.666863,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
76,mass_followers,0.071583,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
77,suspicious,0.182498,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
78,influencers,0.079056,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
79,real,0.666863,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
80,mass_followers,0.071681,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
81,suspicious,0.182596,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
82,influencers,0.078859,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
83,real,0.666863,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
84,mass_followers,0.261834,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1662645466
85,suspicious,0.062763,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1662645466
86,influencers,0.161992,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1662645466
87,real,0.513412,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1662645466
88,mass_followers,0.261834,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1664431435
89,suspicious,0.062763,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1664431435
90,influencers,0.161992,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1664431435
91,real,0.513412,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1664431435
92,mass_followers,0.261834,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1662974786
93,suspicious,0.062763,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1662974786
94,influencers,0.161992,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1662974786
95,real,0.513412,2022-10-21 11:05:17.701729,Necklow,necklowco,lillyjbennett,1662974786
96,mass_followers,0.4099,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
97,suspicious,0.0488,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
98,influencers,0.333,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
99,real,0.2083,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662974755
100,mass_followers,0.41,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
101,suspicious,0.049,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
102,influencers,0.3324,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
103,real,0.2086,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1664431506
104,mass_followers,0.4099,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
105,suspicious,0.0485,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
106,influencers,0.3333,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
107,real,0.2083,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
108,mass_followers,0.267933,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
109,suspicious,0.194466,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
110,influencers,0.041169,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
111,real,0.496433,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
112,mass_followers,0.267933,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662645423
113,suspicious,0.194369,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662645423
114,influencers,0.041265,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662645423
115,real,0.496433,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662645423
0,mass_followers,0.267933,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662975091
1,suspicious,0.194369,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662975091
2,influencers,0.041265,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662975091
3,real,0.496433,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662975091
0,mass_followers,0.262271,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1664431704
1,suspicious,0.061722,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1664431704
2,influencers,0.288821,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1664431704
3,real,0.387185,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1664431704
4,mass_followers,0.262075,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662645855
5,suspicious,0.061526,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662645855
6,influencers,0.289115,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662645855
7,real,0.387283,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662645855
8,mass_followers,0.262173,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662975306
9,suspicious,0.061526,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662975306
10,influencers,0.289017,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662975306
11,real,0.387283,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662975306
12,mass_followers,0.351784,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662975315
13,suspicious,0.107137,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662975315
14,influencers,0.224195,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662975315
15,real,0.316884,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662975315
16,mass_followers,0.351784,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662645418
17,suspicious,0.107137,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662645418
18,influencers,0.224195,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662645418
19,real,0.316884,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662645418
20,mass_followers,0.351871,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1664432559
21,suspicious,0.106876,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1664432559
22,influencers,0.224369,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1664432559
23,real,0.316884,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1664432559
24,mass_followers,0.071583,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662645904
25,suspicious,0.182498,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662645904
26,influencers,0.079056,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662645904
27,real,0.666863,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662645904
28,mass_followers,0.071681,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1664431870
29,suspicious,0.182596,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1664431870
30,influencers,0.078859,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1664431870
31,real,0.666863,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1664431870
32,mass_followers,0.071583,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662975192
33,suspicious,0.182498,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662975192
34,influencers,0.079056,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662975192
35,real,0.666863,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662975192
36,mass_followers,0.415068,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662645397
37,suspicious,0.053589,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662645397
38,influencers,0.301167,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662645397
39,real,0.230176,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662645397
40,mass_followers,0.415068,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1664431836
41,suspicious,0.053787,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1664431836
42,influencers,0.300969,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1664431836
43,real,0.230176,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1664431836
44,mass_followers,0.41487,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662975218
45,suspicious,0.053787,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662975218
46,influencers,0.301167,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662975218
47,real,0.230176,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662975218
48,mass_followers,0.250174,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662975173
49,suspicious,0.097687,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662975173
50,influencers,0.153579,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662975173
51,real,0.498561,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662975173
52,mass_followers,0.250174,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662645522
53,suspicious,0.097687,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662645522
54,influencers,0.153579,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662645522
55,real,0.498561,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662645522
56,mass_followers,0.250174,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1664431703
57,suspicious,0.097687,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1664431703
58,influencers,0.153579,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1664431703
59,real,0.498561,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1664431703
60,mass_followers,0.30385,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1664431536
61,suspicious,0.089635,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1664431536
62,influencers,0.211254,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1664431536
63,real,0.395262,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1664431536
64,mass_followers,0.303751,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662975347
65,suspicious,0.089536,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662975347
66,influencers,0.211451,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662975347
67,real,0.395262,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662975347
68,mass_followers,0.303751,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662646244
69,suspicious,0.089536,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662646244
70,influencers,0.211451,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662646244
71,real,0.395262,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662646244
72,mass_followers,0.594975,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662975261
73,suspicious,0.234555,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662975261
74,influencers,0.075496,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662975261
75,real,0.094975,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662975261
76,mass_followers,0.614207,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
77,suspicious,0.223865,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
78,influencers,0.075059,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
79,real,0.086869,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
0,mass_followers,0.599376,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
1,suspicious,0.233623,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
2,influencers,0.074086,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
3,real,0.092914,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
0,mass_followers,0.262173,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
1,suspicious,0.061526,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
2,influencers,0.289017,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
3,real,0.387283,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
4,mass_followers,0.262075,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
5,suspicious,0.061526,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
6,influencers,0.289115,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
7,real,0.387283,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
8,mass_followers,0.262271,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
9,suspicious,0.061722,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
10,influencers,0.288821,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
11,real,0.387185,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
12,mass_followers,0.305057,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
13,suspicious,0.083197,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
14,influencers,0.205546,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
15,real,0.406199,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
16,mass_followers,0.305057,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
17,suspicious,0.083197,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
18,influencers,0.205546,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
19,real,0.406199,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
20,mass_followers,0.35764,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662975322
21,suspicious,0.032718,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662975322
22,influencers,0.081013,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662975322
23,real,0.528629,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662975322
24,mass_followers,0.357466,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662645381
25,suspicious,0.032718,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662645381
26,influencers,0.081187,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662645381
