,tag,weight,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
3,ad,0.089655,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662975085
4,sponsored,0.062069,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662975085
5,chesapeakebayretriever,0.055172,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662975085
6,diyremodel,0.048276,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662975085
7,diyrenovation,0.041379,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662975085
8,harveyspecter,0.041379,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662975085
9,sweetbabyboy,0.034483,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662975085
10,coeurdalenerealestate,0.034483,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662975085
11,targetstyle,0.027586,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662975085
12,busymomlifestyle,0.027586,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662975085
13,christmasbaby,0.027586,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662975085
14,travelwithkids,0.027586,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662975085
15,familyroadtrip,0.027586,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662975085
16,hikingwithkids,0.027586,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662975085
17,bozemanmontana,0.027586,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662975085
18,fallisintheair,0.027586,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662975085
19,busymomlife,0.027586,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662975085
20,northidaholife,0.027586,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662975085
21,visitmontana,0.02069,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662975085
22,babymathie,0.02069,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662975085
23,nurserydesign,0.02069,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662975085
24,kytebaby,0.02069,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662975085
25,bozeman,0.02069,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662975085
26,coeurdaleneidaho,0.02069,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662975085
27,beforeandafter,0.02069,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662975085
28,montanamoment,0.02069,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662975085
29,myrpdress,0.02069,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662975085
0,eastongene,0.165517,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1664431827
1,hazelvirginia,0.137931,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1664431827
2,hunterspencer,0.110345,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1664431827
3,ad,0.096552,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1664431827
4,sponsored,0.068966,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1664431827
5,chesapeakebayretriever,0.055172,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1664431827
6,diyremodel,0.048276,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1664431827
7,diyrenovation,0.041379,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1664431827
8,harveyspecter,0.041379,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1664431827
9,sweetbabyboy,0.034483,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1664431827
10,coeurdalenerealestate,0.034483,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1664431827
11,christmasbaby,0.027586,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1664431827
12,travelwithkids,0.027586,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1664431827
13,familyroadtrip,0.027586,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1664431827
14,hikingwithkids,0.027586,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1664431827
15,bozemanmontana,0.027586,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1664431827
16,fallisintheair,0.027586,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1664431827
17,northidaholife,0.027586,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1664431827
18,visitmontana,0.02069,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1664431827
19,babymathie,0.02069,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1664431827
20,beforeandafter,0.02069,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1664431827
21,montanamoment,0.02069,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1664431827
22,bozeman,0.02069,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1664431827
23,myrpdress,0.02069,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1664431827
24,busymomlife,0.02069,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1664431827
25,northidaho,0.02069,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1664431827
26,busymomlifestyle,0.02069,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1664431827
27,coeurdaleneidaho,0.02069,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1664431827
0,eastongene,0.150685,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662645825
1,hazelvirginia,0.150685,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662645825
2,hunterspencer,0.116438,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662645825
3,ad,0.089041,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662645825
4,sponsored,0.061644,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662645825
5,chesapeakebayretriever,0.054795,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662645825
6,diyremodel,0.047945,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662645825
7,diyrenovation,0.041096,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662645825
8,harveyspecter,0.041096,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662645825
9,sweetbabyboy,0.034247,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662645825
10,coeurdalenerealestate,0.034247,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662645825
11,targetstyle,0.027397,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662645825
12,busymomlifestyle,0.027397,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662645825
13,christmasbaby,0.027397,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662645825
14,travelwithkids,0.027397,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662645825
15,familyroadtrip,0.027397,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662645825
16,hikingwithkids,0.027397,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662645825
17,bozemanmontana,0.027397,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662645825
18,fallisintheair,0.027397,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662645825
19,busymomlife,0.027397,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662645825
20,northidaholife,0.027397,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662645825
21,visitmontana,0.020548,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662645825
22,babymathie,0.020548,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662645825
23,nurserydesign,0.020548,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662645825
24,kytebaby,0.020548,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662645825
25,bozeman,0.020548,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662645825
26,coeurdaleneidaho,0.020548,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662645825
27,beforeandafter,0.020548,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662645825
28,montanamoment,0.020548,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662645825
29,myrpdress,0.020548,2022-10-21 11:05:17.701729,Ecletticos,ecletticos,jessicabmathie,1662645825
0,laboranddelivery,0.577465,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1664431724
1,laboranddeliverynurse,0.485915,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1664431724
2,birthplan,0.415493,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1664431724
3,tatatopics,0.330986,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1664431724
4,pregnancyannouncement,0.260563,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1664431724
5,hospitalbag,0.253521,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1664431724
6,labornurse,0.225352,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1664431724
7,hospitalbirth,0.15493,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1664431724
8,pregnancy,0.147887,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1664431724
9,obnurse,0.126761,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1664431724
10,37weekspregnant,0.119718,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1664431724
11,hospitalbagessentials,0.112676,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1664431724
12,birthtrauma,0.112676,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1664431724
13,pregnantandperfect,0.105634,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1664431724
14,momtobe,0.105634,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1664431724
15,birthstory,0.105634,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1664431724
16,thirdtrimester,0.105634,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1664431724
17,momtobe2021,0.098592,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1664431724
18,csectionrecovery,0.091549,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1664431724
19,doulasupport,0.091549,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1664431724
20,doula,0.084507,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1664431724
21,pregnancytips,0.077465,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1664431724
22,pregnant,0.077465,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1664431724
23,vbac,0.077465,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1664431724
24,labor,0.070423,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1664431724
25,naturalbirth,0.070423,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1664431724
26,epidural,0.070423,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1664431724
27,doulalife,0.070423,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1664431724
28,nurselife,0.06338,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1664431724
29,pregnantbelly,0.06338,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1664431724
0,laboranddelivery,0.587413,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662975151
1,laboranddeliverynurse,0.48951,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662975151
2,birthplan,0.454545,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662975151
3,tatatopics,0.34965,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662975151
4,hospitalbag,0.27972,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662975151
5,pregnancyannouncement,0.258741,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662975151
6,labornurse,0.223776,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662975151
7,hospitalbirth,0.174825,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662975151
8,obnurse,0.146853,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662975151
9,pregnancy,0.13986,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662975151
10,birthtrauma,0.132867,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662975151
11,hospitalbagessentials,0.125874,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662975151
12,pregnantandperfect,0.111888,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662975151
13,birthstory,0.111888,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662975151
14,thirdtrimester,0.111888,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662975151
15,momtobe,0.104895,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662975151
16,csectionrecovery,0.104895,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662975151
17,37weekspregnant,0.104895,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662975151
18,doula,0.097902,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662975151
19,epidural,0.097902,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662975151
20,momtobe2021,0.097902,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662975151
21,doulasupport,0.090909,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662975151
22,pregnancytips,0.083916,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662975151
23,naturalbirth,0.083916,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662975151
24,vbac,0.076923,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662975151
25,labor,0.06993,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662975151
26,doulalife,0.06993,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662975151
27,laborinduction,0.062937,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662975151
28,ibclc,0.062937,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662975151
29,pregnantbelly,0.062937,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662975151
0,laboranddelivery,0.594406,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662645604
1,laboranddeliverynurse,0.482517,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662645604
2,birthplan,0.461538,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662645604
3,tatatopics,0.34965,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662645604
4,hospitalbag,0.272727,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662645604
5,pregnancyannouncement,0.265734,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662645604
6,labornurse,0.237762,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662645604
7,hospitalbirth,0.174825,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662645604
8,obnurse,0.146853,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662645604
9,pregnancy,0.13986,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662645604
10,birthtrauma,0.132867,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662645604
11,hospitalbagessentials,0.118881,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662645604
12,thirdtrimester,0.118881,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662645604
13,pregnantandperfect,0.111888,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662645604
14,momtobe,0.111888,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662645604
15,birthstory,0.111888,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662645604
16,37weekspregnant,0.104895,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662645604
17,csectionrecovery,0.097902,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662645604
18,doula,0.097902,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662645604
19,epidural,0.097902,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662645604
20,momtobe2021,0.097902,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662645604
21,doulasupport,0.090909,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662645604
22,pregnancytips,0.083916,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662645604
23,naturalbirth,0.083916,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662645604
24,vbac,0.076923,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662645604
25,labor,0.06993,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662645604
26,doulalife,0.06993,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662645604
27,laborinduction,0.062937,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662645604
28,ibclc,0.062937,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662645604
29,pregnantbelly,0.062937,2022-10-21 11:05:17.701729,Necklow,necklowco,labor_nurse_christina,1662645604
0,ad,0.255556,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
1,sheingals,0.233333,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
2,shein,0.233333,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
3,sponsored,0.211111,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
4,pinkblush,0.2,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
5,shoppinkblush,0.2,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
6,pinkblushmaternity,0.2,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
7,pinkblushstyleambassador,0.2,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
8,prettyinpinkblush,0.2,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
9,sheinbrazil,0.166667,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
10,moveinfabletics,0.111111,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
11,fableticspartner,0.111111,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
12,gifted,0.111111,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
13,pbambassador,0.088889,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
14,myfabletics,0.088889,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
15,sheincarnaval2022,0.066667,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
16,deltachildren,0.033333,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
17,giftedbyboxy,0.022222,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
18,sj2204,0.022222,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
19,boxycharm,0.022222,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
20,dreampairsshoes,0.022222,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662645430
0,ad,0.255556,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
1,sheingals,0.233333,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
2,shein,0.233333,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
3,sponsored,0.211111,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
4,pinkblush,0.2,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
5,shoppinkblush,0.2,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
6,pinkblushmaternity,0.2,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
7,pinkblushstyleambassador,0.2,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
8,prettyinpinkblush,0.2,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
9,sheinbrazil,0.166667,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
10,gifted,0.111111,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
11,moveinfabletics,0.1,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
12,fableticspartner,0.1,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
13,pbambassador,0.088889,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
14,myfabletics,0.077778,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
15,sheincarnaval2022,0.066667,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
16,deltachildren,0.033333,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
17,giftedbyboxy,0.022222,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
18,sj2204,0.022222,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
19,boxycharm,0.022222,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
20,dreampairsshoes,0.022222,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1662975031
0,ad,0.270588,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1664432388
1,pinkblush,0.211765,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1664432388
2,shoppinkblush,0.211765,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1664432388
3,sponsored,0.211765,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1664432388
4,pinkblushmaternity,0.211765,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1664432388
5,pinkblushstyleambassador,0.211765,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1664432388
6,prettyinpinkblush,0.211765,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1664432388
7,sheingals,0.152941,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1664432388
8,shein,0.152941,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1664432388
9,gifted,0.141176,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1664432388
10,pbambassador,0.117647,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1664432388
11,moveinfabletics,0.105882,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1664432388
12,fableticspartner,0.105882,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1664432388
13,sheinbrazil,0.082353,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1664432388
14,myfabletics,0.082353,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1664432388
15,sheincarnaval2022,0.070588,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1664432388
16,deltachildren,0.035294,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1664432388
17,sj2204,0.023529,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1664432388
18,dreampairsshoes,0.023529,2022-10-21 11:05:17.701729,Necklow,necklowco,raisa.bullard,1664432388
0,lifeinsquares,0.333333,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662974754
1,sponsored,0.274074,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662974754
2,lovelylittlesquares,0.274074,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662974754
3,lifestyleblogger,0.251852,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662974754
4,momentsofmine,0.111111,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662974754
5,skincare,0.103704,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662974754
6,sheroams,0.096296,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662974754
7,simpleandstill,0.088889,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662974754
8,eastcoastblogger,0.081481,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662974754
9,skincareroutine,0.081481,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662974754
10,cozyseason,0.074074,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662974754
11,thefeedfeed,0.074074,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662974754
12,cozyvibes,0.074074,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662974754
13,getoutside,0.066667,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662974754
14,ad,0.066667,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662974754
15,gifting,0.059259,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662974754
16,gifted,0.059259,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662974754
17,octolyfamily,0.059259,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662974754
18,momentsofcalm,0.051852,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662974754
19,hikingadventures,0.051852,2022-10-21 11:05:17.701729,Necklow,necklowco,happilyheatherj,1662974754
