,tag,weight,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
18,orcaslucille,0.023077,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662974754
19,everbeewraps,0.023077,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662974754
20,ohwildflowerco,0.023077,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662974754
21,hopefulskysshop,0.023077,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662974754
22,hm_kids,0.023077,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662974754
23,pure_down,0.023077,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662974754
24,e_l_d,0.023077,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662974754
0,tatumandreesebaby,0.092308,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1664431439
1,milkyknotsco,0.092308,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1664431439
2,indieskyco,0.084615,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1664431439
3,nike,0.061538,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1664431439
4,zarakids,0.046154,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1664431439
5,target,0.046154,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1664431439
6,dreambiglittleco,0.038462,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1664431439
7,vans,0.038462,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1664431439
8,halo_headwraps,0.030769,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1664431439
9,bunnyknots_co,0.030769,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1664431439
10,brandmamagains,0.030769,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1664431439
11,beck_and_palm,0.030769,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1664431439
12,littleandfern,0.030769,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1664431439
13,mustardseedlittles,0.030769,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1664431439
14,inglesinababyusa,0.023077,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1664431439
15,orcaslucille,0.023077,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1664431439
16,everbeewraps,0.023077,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1664431439
17,ohwildflowerco,0.023077,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1664431439
18,shopgoodmorningbaby,0.023077,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1664431439
19,camillas_little_store,0.023077,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1664431439
20,hopefulskysshop,0.023077,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1664431439
21,pure_down,0.023077,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1664431439
22,stormyraybystormy,0.023077,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1664431439
23,e_l_d,0.023077,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1664431439
0,milkyknotsco,0.138686,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
1,tatumandreesebaby,0.116788,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
2,indieskyco,0.087591,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
3,nike,0.058394,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
4,zarakids,0.051095,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
5,vans,0.043796,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
6,littleandfern,0.043796,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
7,bunnyknots_co,0.036496,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
8,shopgoodmorningbaby,0.036496,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
9,target,0.036496,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
10,halo_headwraps,0.029197,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
11,dreambiglittleco,0.029197,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
12,brandmamagains,0.029197,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
13,beck_and_palm,0.029197,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
14,camillas_little_store,0.029197,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
15,mustardseedlittles,0.029197,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
16,little_pajama_co,0.021898,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
17,inglesinababyusa,0.021898,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
18,orcaslucille,0.021898,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
19,everbeewraps,0.021898,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
20,ohwildflowerco,0.021898,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
21,hopefulskysshop,0.021898,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
22,hm_kids,0.021898,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
23,pure_down,0.021898,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
24,e_l_d,0.021898,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
25,aspenandcompany,0.021898,2022-10-21 11:05:17.701729,Necklow,necklowco,e_l_d,1662645720
0,drzenovia,0.033784,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662645841
1,liquidiv,0.033784,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662645841
2,drinkbela,0.033784,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662645841
3,bliss,0.027027,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662645841
4,lovesuja,0.027027,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662645841
5,splendid_spoon,0.027027,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662645841
6,vegamour,0.027027,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662645841
7,hilma_co,0.02027,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662645841
0,drzenovia,0.033784,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1664431677
1,liquidiv,0.033784,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1664431677
2,splendid_spoon,0.033784,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1664431677
3,lovesuja,0.027027,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1664431677
4,drinkbela,0.027027,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1664431677
5,bliss,0.02027,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1664431677
6,realgoodfoods,0.02027,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1664431677
7,vegamour,0.02027,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1664431677
0,drzenovia,0.033557,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662974792
1,drinkbela,0.033557,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662974792
2,splendid_spoon,0.033557,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662974792
3,lovesuja,0.026846,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662974792
4,liquidiv,0.026846,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662974792
5,vegamour,0.026846,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662974792
6,bliss,0.020134,2022-10-21 11:05:17.701729,Necklow,necklowco,peedi_c,1662974792
0,mamaclaire00,0.2,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1664431429
1,babybrezza,0.133333,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1664431429
2,littlesleepies,0.133333,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1664431429
3,oogiebear,0.133333,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1664431429
4,itsambasbackup,0.066667,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1664431429
5,leapfrogbaby,0.066667,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1664431429
6,initofertility,0.066667,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1664431429
7,modernfertility,0.066667,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1664431429
8,tastarot,0.066667,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1664431429
9,everlasting_comfort,0.066667,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1664431429
0,mamaclaire00,0.2,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662645508
1,babybrezza,0.133333,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662645508
2,littlesleepies,0.133333,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662645508
3,oogiebear,0.133333,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662645508
4,itsambasbackup,0.066667,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662645508
5,leapfrogbaby,0.066667,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662645508
6,initofertility,0.066667,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662645508
7,modernfertility,0.066667,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662645508
8,tastarot,0.066667,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662645508
9,everlasting_comfort,0.066667,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662645508
0,mamaclaire00,0.2,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662974784
1,babybrezza,0.133333,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662974784
2,littlesleepies,0.133333,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662974784
3,oogiebear,0.133333,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662974784
4,itsambasbackup,0.066667,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662974784
5,leapfrogbaby,0.066667,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662974784
6,initofertility,0.066667,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662974784
7,modernfertility,0.066667,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662974784
8,tastarot,0.066667,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662974784
9,everlasting_comfort,0.066667,2022-10-21 11:05:17.701729,Necklow,necklowco,itsambaslife,1662974784
0,prettylittlething,0.12782,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
1,vcbmedia_,0.090226,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
2,renaruba,0.045113,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
3,panameraphotos,0.037594,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
4,marvelbishop,0.037594,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
5,treyafterdeath,0.037594,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
6,rosaskyrooftop,0.030075,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
7,fede_beauty,0.030075,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
8,trainingbyali,0.030075,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
9,jwavygoescrazy,0.030075,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
10,broswayitalia,0.030075,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
11,vivipanamera,0.030075,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
12,dior,0.022556,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
13,kwamaradenise,0.022556,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
14,nurturelife,0.022556,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
15,advancedholisticcenter,0.022556,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
16,imara_grant,0.022556,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
17,margaritavillebeachhousekw,0.022556,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
18,fashionnova,0.022556,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
19,bishopexecservices,0.022556,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
20,cadushiapartments,0.022556,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
21,escapelux,0.022556,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
22,soeeverything,0.022556,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662645451
0,prettylittlething,0.133858,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
1,vcbmedia_,0.094488,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
2,renaruba,0.047244,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
3,fede_beauty,0.03937,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
4,panameraphotos,0.03937,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
5,marvelbishop,0.03937,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
6,rosaskyrooftop,0.031496,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
7,trainingbyali,0.031496,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
8,jwavygoescrazy,0.031496,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
9,broswayitalia,0.031496,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
10,vivipanamera,0.031496,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
11,treyafterdeath,0.031496,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
12,kwamaradenise,0.023622,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
13,bxglow_,0.023622,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
14,nurturelife,0.023622,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
15,advancedholisticcenter,0.023622,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
16,imara_grant,0.023622,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
17,margaritavillebeachhousekw,0.023622,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
18,fashionnova,0.023622,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
19,chanelofficial,0.023622,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
20,bishopexecservices,0.023622,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
21,cadushiapartments,0.023622,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
22,escapelux,0.023622,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
23,soeeverything,0.023622,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1662974788
0,prettylittlething,0.139535,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
1,vcbmedia_,0.085271,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
2,panameraphotos,0.062016,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
3,vivipanamera,0.046512,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
4,renaruba,0.046512,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
5,fede_beauty,0.03876,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
6,broswayitalia,0.03876,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
7,marvelbishop,0.03876,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
8,rosaskyrooftop,0.031008,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
9,trainingbyali,0.031008,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
10,jwavygoescrazy,0.031008,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
11,treyafterdeath,0.031008,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
12,dior,0.023256,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
13,kwamaradenise,0.023256,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
14,bxglow_,0.023256,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
15,advancedholisticcenter,0.023256,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
16,imara_grant,0.023256,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
17,margaritavillebeachhousekw,0.023256,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
18,fashionnova,0.023256,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
19,chanelofficial,0.023256,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
20,bishopexecservices,0.023256,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
21,cadushiapartments,0.023256,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
22,escapelux,0.023256,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
23,soeeverything,0.023256,2022-10-21 11:05:17.701729,Necklow,necklowco,imara.grant,1664431627
0,shoplollyllama,0.140625,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
1,sunshineandlittles,0.140625,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
2,rags_to_raches,0.125,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
3,target,0.09375,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
4,amazonfashion,0.078125,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
5,slumberkins,0.0625,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
6,bibs_usa,0.0625,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
7,targetcatandjack,0.046875,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
8,carters,0.046875,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
9,theofficialbibs,0.046875,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
10,catandjackbytarget,0.046875,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
11,littleellarae,0.03125,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
12,babytula,0.03125,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
13,cybex_usa,0.03125,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
14,littlepiggiesshoes,0.03125,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
15,pipkenandlane,0.03125,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
16,littlepoppyco,0.03125,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
17,targetstyle,0.03125,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
18,chicpipsqueak,0.03125,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
19,amazon,0.03125,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
20,freshlypicked,0.03125,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
21,starbucks,0.03125,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
22,intexrecreationcorp,0.03125,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
23,wolfie_kids,0.03125,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
24,itzyritzy,0.03125,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1664431905
0,shoplollyllama,0.142857,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
1,sunshineandlittles,0.142857,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
2,rags_to_raches,0.126984,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
3,amazonfashion,0.079365,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
4,target,0.079365,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
5,slumberkins,0.063492,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
6,bibs_usa,0.063492,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
7,targetcatandjack,0.047619,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
8,carters,0.047619,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
9,theofficialbibs,0.047619,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
10,catandjackbytarget,0.047619,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
11,littleellarae,0.031746,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
12,babytula,0.031746,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
13,cybex_usa,0.031746,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
14,littlepiggiesshoes,0.031746,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
15,pipkenandlane,0.031746,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
16,littlepoppyco,0.031746,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
17,targetstyle,0.031746,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
18,chicpipsqueak,0.031746,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
19,amazon,0.031746,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
20,freshlypicked,0.031746,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
21,themacateam,0.031746,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
22,starbucks,0.031746,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
23,intexrecreationcorp,0.031746,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
24,wolfie_kids,0.031746,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
25,itzyritzy,0.031746,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662975034
0,shoplollyllama,0.142857,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
1,sunshineandlittles,0.142857,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
2,rags_to_raches,0.126984,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
3,amazonfashion,0.079365,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
4,target,0.079365,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
5,slumberkins,0.063492,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
6,bibs_usa,0.063492,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
7,targetcatandjack,0.047619,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
8,carters,0.047619,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
9,theofficialbibs,0.047619,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
10,catandjackbytarget,0.047619,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
11,littleellarae,0.031746,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
12,babytula,0.031746,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
13,cybex_usa,0.031746,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
14,littlepiggiesshoes,0.031746,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
15,pipkenandlane,0.031746,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
16,littlepoppyco,0.031746,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
17,targetstyle,0.031746,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
18,chicpipsqueak,0.031746,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
19,amazon,0.031746,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
20,freshlypicked,0.031746,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
21,themacateam,0.031746,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
22,starbucks,0.031746,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
23,intexrecreationcorp,0.031746,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
24,wolfie_kids,0.031746,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
25,itzyritzy,0.031746,2022-10-21 11:05:17.701729,Necklow,necklowco,kimberlie.kathleen,1662645716
0,highgarden_nyc,0.277778,2022-10-21 11:05:17.701729,Necklow,necklowco,cecilialhoward,1662974758
1,worknroll_nyc,0.111111,2022-10-21 11:05:17.701729,Necklow,necklowco,cecilialhoward,1662974758
2,unitywellnessco,0.111111,2022-10-21 11:05:17.701729,Necklow,necklowco,cecilialhoward,1662974758
3,stmarkscomedyclub,0.111111,2022-10-21 11:05:17.701729,Necklow,necklowco,cecilialhoward,1662974758
4,essa_smokes,0.111111,2022-10-21 11:05:17.701729,Necklow,necklowco,cecilialhoward,1662974758
5,chef_ronald_santos,0.055556,2022-10-21 11:05:17.701729,Necklow,necklowco,cecilialhoward,1662974758
