,code,name,weight,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
90,african_american,African American,0.736363,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,mskaimichelle,1662975258
91,hispanic,Hispanic,0.059721,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,mskaimichelle,1662975258
92,white,White / Caucasian,0.352985,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
93,african_american,African American,0.536014,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
94,hispanic,Hispanic,0.058707,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
95,asian,Asian,0.052294,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662645755
96,asian,Asian,0.052294,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
97,white,White / Caucasian,0.352985,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
98,african_american,African American,0.536014,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
99,hispanic,Hispanic,0.058707,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1662975194
100,white,White / Caucasian,0.35297,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
101,hispanic,Hispanic,0.058746,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
102,asian,Asian,0.052292,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
103,african_american,African American,0.535992,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,vivid_dunya,1664431461
104,african_american,African American,0.49189,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
105,white,White / Caucasian,0.362445,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
106,asian,Asian,0.073352,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
107,hispanic,Hispanic,0.072313,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1664431850
108,african_american,African American,0.435829,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1662645757
109,hispanic,Hispanic,0.067244,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1662645757
110,white,White / Caucasian,0.370659,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1662645757
111,asian,Asian,0.126268,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1662645757
112,asian,Asian,0.092644,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1662975326
113,white,White / Caucasian,0.384471,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1662975326
114,african_american,African American,0.444689,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1662975326
115,hispanic,Hispanic,0.078196,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,bpeppersart,1662975326
116,asian,Asian,0.166444,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,tukidailyshow,1664432117
117,african_american,African American,0.332888,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,tukidailyshow,1664432117
118,white,White / Caucasian,0.44385,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,tukidailyshow,1664432117
119,hispanic,Hispanic,0.056818,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,tukidailyshow,1664432117
120,asian,Asian,0.1171,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,tukidailyshow,1662975310
121,african_american,African American,0.234201,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,tukidailyshow,1662975310
122,white,White / Caucasian,0.585502,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,tukidailyshow,1662975310
123,hispanic,Hispanic,0.063197,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,tukidailyshow,1662975310
124,white,White / Caucasian,0.357236,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,tukidailyshow,1662645472
125,hispanic,Hispanic,0.071186,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,tukidailyshow,1662645472
126,asian,Asian,0.142894,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,tukidailyshow,1662645472
127,african_american,African American,0.428683,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,tukidailyshow,1662645472
128,asian,Asian,0.093455,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662975173
129,white,White / Caucasian,0.176526,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662975173
130,african_american,African American,0.695719,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662975173
131,hispanic,Hispanic,0.0343,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662975173
132,african_american,African American,0.601144,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662645522
133,white,White / Caucasian,0.269169,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662645522
134,asian,Asian,0.098695,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662645522
135,hispanic,Hispanic,0.030992,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662645522
136,asian,Asian,0.129759,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1664431703
137,african_american,African American,0.596892,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1664431703
138,white,White / Caucasian,0.242217,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1664431703
139,hispanic,Hispanic,0.031131,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1664431703
140,african_american,African American,0.751969,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1664431536
141,asian,Asian,0.107424,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1664431536
142,hispanic,Hispanic,0.033183,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1664431536
143,white,White / Caucasian,0.107424,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1664431536
144,white,White / Caucasian,0.088994,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662975347
145,asian,Asian,0.106792,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662975347
146,african_american,African American,0.771278,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662975347
147,hispanic,Hispanic,0.032936,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662975347
148,white,White / Caucasian,0.111644,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662646244
149,african_american,African American,0.731888,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662646244
150,hispanic,Hispanic,0.032419,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662646244
151,asian,Asian,0.124049,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662646244
152,asian,Asian,0.091901,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662975261
153,white,White / Caucasian,0.585871,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662975261
154,african_american,African American,0.091901,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662975261
155,hispanic,Hispanic,0.230326,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662975261
156,white,White / Caucasian,0.574797,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
157,african_american,African American,0.110926,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
158,hispanic,Hispanic,0.243688,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
159,asian,Asian,0.070589,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
0,african_american,African American,0.162413,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
1,white,White / Caucasian,0.458578,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
2,asian,Asian,0.124198,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
3,hispanic,Hispanic,0.25481,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
0,asian,Asian,0.062607,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
1,white,White / Caucasian,0.440857,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
2,african_american,African American,0.430423,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
3,hispanic,Hispanic,0.066113,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
4,african_american,African American,0.410228,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
5,white,White / Caucasian,0.466168,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
6,asian,Asian,0.058604,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
7,hispanic,Hispanic,0.065,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
8,white,White / Caucasian,0.421534,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
9,hispanic,Hispanic,0.06833,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
10,asian,Asian,0.077863,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
11,african_american,African American,0.432274,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
12,asian,Asian,0.071206,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662975220
13,african_american,African American,0.763844,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662975220
14,white,White / Caucasian,0.122992,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662975220
15,hispanic,Hispanic,0.041958,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662975220
16,african_american,African American,0.762384,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1664431869
17,asian,Asian,0.071985,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1664431869
18,hispanic,Hispanic,0.041294,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1664431869
19,white,White / Caucasian,0.124337,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1664431869
20,african_american,African American,0.764371,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662645951
21,hispanic,Hispanic,0.042118,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662645951
22,white,White / Caucasian,0.129008,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662645951
23,asian,Asian,0.064504,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,lanchaic,1662645951
24,white,White / Caucasian,0.755928,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
25,hispanic,Hispanic,0.068123,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
26,african_american,African American,0.114041,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
27,asian,Asian,0.061908,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
28,african_american,African American,0.122773,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
29,white,White / Caucasian,0.746592,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
30,asian,Asian,0.063046,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
31,hispanic,Hispanic,0.067589,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
32,asian,Asian,0.105035,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662975322
33,white,White / Caucasian,0.612279,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662975322
34,african_american,African American,0.163958,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662975322
35,hispanic,Hispanic,0.118728,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662975322
36,african_american,African American,0.128998,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662645381
37,white,White / Caucasian,0.666136,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662645381
38,asian,Asian,0.084589,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662645381
39,hispanic,Hispanic,0.120277,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662645381
40,african_american,African American,0.15116,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1664431640
41,white,White / Caucasian,0.651876,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1664431640
42,asian,Asian,0.087389,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1664431640
43,hispanic,Hispanic,0.109576,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1664431640
44,african_american,African American,0.023348,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1664431721
45,white,White / Caucasian,0.830527,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1664431721
46,asian,Asian,0.080051,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1664431721
47,hispanic,Hispanic,0.066074,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1664431721
48,asian,Asian,0.080051,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662975303
49,white,White / Caucasian,0.830527,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662975303
50,african_american,African American,0.023348,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662975303
51,hispanic,Hispanic,0.066074,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662975303
52,white,White / Caucasian,0.830527,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
53,hispanic,Hispanic,0.066074,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
54,asian,Asian,0.080051,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
55,african_american,African American,0.023348,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
56,white,White / Caucasian,0.691097,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
57,hispanic,Hispanic,0.077481,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
58,asian,Asian,0.101445,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
59,african_american,African American,0.129977,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
60,african_american,African American,0.135042,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
61,white,White / Caucasian,0.687774,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
62,asian,Asian,0.100497,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
63,hispanic,Hispanic,0.076687,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
64,asian,Asian,0.096497,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
65,african_american,African American,0.140077,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
66,white,White / Caucasian,0.687933,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
67,hispanic,Hispanic,0.075493,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
68,white,White / Caucasian,0.668275,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
69,hispanic,Hispanic,0.132728,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
70,asian,Asian,0.095044,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
71,african_american,African American,0.103954,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
72,african_american,African American,0.092273,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
73,white,White / Caucasian,0.66972,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
74,asian,Asian,0.104179,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
75,hispanic,Hispanic,0.133829,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
76,white,White / Caucasian,0.661718,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662974771
77,asian,Asian,0.104185,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662974771
78,african_american,African American,0.098554,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662974771
79,hispanic,Hispanic,0.135543,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662974771
80,asian,Asian,0.051097,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1664432004
81,african_american,African American,0.020439,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1664432004
82,white,White / Caucasian,0.837994,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1664432004
83,hispanic,Hispanic,0.09047,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1664432004
84,asian,Asian,0.061129,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662974826
85,white,White / Caucasian,0.836993,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662974826
86,african_american,African American,0.014107,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662974826
87,hispanic,Hispanic,0.087772,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662974826
88,white,White / Caucasian,0.817773,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662646114
89,african_american,African American,0.02696,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662646114
90,hispanic,Hispanic,0.092362,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662646114
91,asian,Asian,0.062906,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662646114
92,asian,Asian,0.087775,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662974924
93,white,White / Caucasian,0.388406,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662974924
94,african_american,African American,0.362073,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662974924
95,hispanic,Hispanic,0.161746,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662974924
96,asian,Asian,0.097659,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1664431509
97,african_american,African American,0.310916,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1664431509
98,white,White / Caucasian,0.440464,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1664431509
99,hispanic,Hispanic,0.150961,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1664431509
100,african_american,African American,0.350409,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662645760
101,hispanic,Hispanic,0.147197,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662645760
102,white,White / Caucasian,0.411625,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662645760
103,asian,Asian,0.090769,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662645760
104,asian,Asian,0.210298,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kimreed930,1664431721
105,african_american,African American,0.0,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kimreed930,1664431721
106,white,White / Caucasian,0.736043,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kimreed930,1664431721
107,hispanic,Hispanic,0.053659,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kimreed930,1664431721
108,white,White / Caucasian,0.71124,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kimreed930,1662645528
109,hispanic,Hispanic,0.05168,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kimreed930,1662645528
110,asian,Asian,0.23708,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kimreed930,1662645528
111,african_american,African American,0.0,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kimreed930,1662645528
112,asian,Asian,0.271464,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kimreed930,1662975204
113,african_american,African American,0.0,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kimreed930,1662975204
114,white,White / Caucasian,0.67866,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kimreed930,1662975204
115,hispanic,Hispanic,0.049875,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kimreed930,1662975204
116,african_american,African American,0.087148,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,just_janci,1664431766
117,asian,Asian,0.145246,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,just_janci,1664431766
118,hispanic,Hispanic,0.070423,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,just_janci,1664431766
119,white,White / Caucasian,0.697183,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,just_janci,1664431766
120,african_american,African American,0.023916,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,just_janci,1662646253
121,hispanic,Hispanic,0.067274,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,just_janci,1662646253
122,white,White / Caucasian,0.813145,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,just_janci,1662646253
123,asian,Asian,0.095664,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,just_janci,1662646253
124,white,White / Caucasian,0.836681,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,just_janci,1662974783
125,asian,Asian,0.059763,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,just_janci,1662974783
126,african_american,African American,0.029881,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,just_janci,1662974783
127,hispanic,Hispanic,0.073675,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,just_janci,1662974783
128,asian,Asian,0.083151,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,megan_bair,1662975333
129,white,White / Caucasian,0.817652,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,megan_bair,1662975333
130,african_american,African American,0.036956,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,megan_bair,1662975333
131,hispanic,Hispanic,0.062241,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,megan_bair,1662975333
132,white,White / Caucasian,0.817652,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,megan_bair,1662645659
133,hispanic,Hispanic,0.062241,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,megan_bair,1662645659
134,asian,Asian,0.083151,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,megan_bair,1662645659
135,african_american,African American,0.036956,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,megan_bair,1662645659
136,white,White / Caucasian,0.817453,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,megan_bair,1664431739
137,hispanic,Hispanic,0.062469,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,megan_bair,1664431739
138,asian,Asian,0.083131,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,megan_bair,1664431739
139,african_american,African American,0.036947,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,megan_bair,1664431739
140,white,White / Caucasian,0.683674,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,haleymarie666,1664431429
141,hispanic,Hispanic,0.075029,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,haleymarie666,1664431429
142,asian,Asian,0.120648,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,haleymarie666,1664431429
143,african_american,African American,0.120648,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,haleymarie666,1664431429
144,white,White / Caucasian,0.683739,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,haleymarie666,1662646276
145,hispanic,Hispanic,0.074941,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,haleymarie666,1662646276
146,asian,Asian,0.12066,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,haleymarie666,1662646276
147,african_american,African American,0.12066,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,haleymarie666,1662646276
148,asian,Asian,0.12066,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,haleymarie666,1662974802
149,african_american,African American,0.12066,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,haleymarie666,1662974802
150,white,White / Caucasian,0.683739,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,haleymarie666,1662974802
151,hispanic,Hispanic,0.074941,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,haleymarie666,1662974802
152,white,White / Caucasian,0.565919,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,darlingstrong,1664431659
153,hispanic,Hispanic,0.146157,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,darlingstrong,1664431659
154,asian,Asian,0.129069,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,darlingstrong,1664431659
155,african_american,African American,0.158855,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,darlingstrong,1664431659
156,asian,Asian,0.125894,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,darlingstrong,1662974836
157,white,White / Caucasian,0.571363,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,darlingstrong,1662974836
158,african_american,African American,0.154946,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,darlingstrong,1662974836
159,hispanic,Hispanic,0.147798,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,darlingstrong,1662974836
160,african_american,African American,0.14067,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,darlingstrong,1662645585
161,white,White / Caucasian,0.595141,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,darlingstrong,1662645585
162,asian,Asian,0.119028,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,darlingstrong,1662645585
163,hispanic,Hispanic,0.145161,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,darlingstrong,1662645585
